DocType: OAuth Client,"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname//api/method/dataent.www.login.login_via_facebook","URI'er for at modtage autorisationskode når brugeren giver adgang, samt svigt svar. Typisk en REST endpoint udsat af Kunden App. <br> fx http: //hostname//api/method/dataent.www.login.login_via_facebook"
apps/dataent/dataent/model/base_document.py +584,Not allowed to change {0} after submission,Ikke tilladt at ændre {0} efter indsendelse
DocType: Data Migration Mapping,Migration ID Field,Migrations-id-felt
DocType: Communication,Comment Type,Kommentar Type
DocType: OAuth Client,OAuth Client,OAuth Client
DocType: Chat Room,Users,Brugere
DocType: Communication,Timeline field Name,Tidslinje felt Navn
DocType: Address,Odisha,Odisha
DocType: Report,Report Type,Kontotype
DocType: DocField,Signature,Underskrift
apps/dataent/dataent/public/js/dataent/form/share.js +115,Share With,Del med
apps/dataent/dataent/core/page/permission_manager/permission_manager.js +145,Loading,Indlæser
apps/dataent/dataent/config/integrations.py +53,"Enter keys to enable login via Facebook, Google, GitHub.","Indtast tasterne for at aktivere login via Facebook, Google, GitHub."
DocType: Data Import,Insert new records,Indsæt nye poster
apps/dataent/dataent/core/doctype/file/file.py +376,Unable to read file format for {0},Kan ikke læse filformat for {0}
DocType: Auto Email Report,Filter Data,Filtreringsdata
apps/dataent/dataent/public/js/dataent/form/controls/select.js +61,Please attach a file first.,Vedhæft en fil først.
apps/dataent/dataent/model/naming.py +202,"There were some errors setting the name, please contact the administrator","Der var nogle fejl indstilling navnet, skal du kontakte administratoren"
apps/dataent/dataent/email/doctype/email_domain/email_domain.py +41,Incoming email account not correct,Indkommende e-mail-konto er ikke korrekt
apps/dataent/dataent/templates/includes/contact.js +21,"You seem to have written your name instead of your email. \
				Please enter a valid email address so that we can get back.","Du synes at have skrevet dit navn i stedet for din email. \ Indtast venligst en gyldig emailadresse, så vi kan komme tilbage."
DocType: Website Slideshow Item,Website Slideshow Item,Website Slideshow Item
apps/dataent/dataent/model/workflow.py +76,Self approval is not allowed,Selv godkendelse er ikke tilladt
DocType: GSuite Templates,Template ID,Skabelon-ID
apps/dataent/dataent/integrations/doctype/oauth_client/oauth_client.py +19,Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,Kombination af tildelingstype ( <code>{0}</code> ) og svartype ( <code>{1}</code> ) er ikke tilladt
apps/dataent/dataent/desk/form/assign_to.py +183,New Message from {0},Ny meddelelse fra {0}
DocType: Portal Settings,Default Role at Time of Signup,Standard Rolle på tidspunktet for Tilmeld
DocType: DocType,Title Case,Titel Case
DocType: Data Migration Run,Data Migration Run,Data Migration Kør
DocType: Blog Post,Email Sent,E-mail sendt
DocType: DocField,Ignore XSS Filter,Ignorer XSS-filter
apps/dataent/dataent/public/js/dataent/form/footer/timeline.js +517,removed,fjernet
apps/dataent/dataent/config/integrations.py +38,Dropbox backup settings,Indstillinger Dropbox-sikkerhedskopi
apps/dataent/dataent/public/js/dataent/views/communication.js +85,Send As Email,Send som e-mail
DocType: Website Theme,Link Color,Link Color
apps/dataent/dataent/core/doctype/user/user.py +114,User {0} cannot be disabled,Bruger {0} kan ikke deaktiveres
apps/dataent/dataent/templates/emails/administrator_logged_in.html +1,"Dear System Manager,","Kære Systemadministrator,"
apps/dataent/dataent/desk/doctype/todo/todo.py +21,{0} self assigned this task: {1},{0} selv tildelt denne opgave: {1}
apps/dataent/dataent/desk/page/setup_wizard/setup_wizard.js +388,Your Country,Dit land
DocType: Event,Sunday,Søndag
apps/dataent/dataent/core/doctype/doctype/doctype.js +39,In Grid View,I Grid View
DocType: Address Template,Template,Skabelon
DocType: Address,Delhi,Delhi
apps/dataent/dataent/desk/doctype/calendar_view/calendar_view.js +10,Show Calendar,Vis kalender
apps/dataent/dataent/config/integrations.py +58,LDAP Settings,LDAP-indstillinger
apps/dataent/dataent/contacts/report/addresses_and_contacts/addresses_and_contacts.js +15,Entity Name,Entity Name
apps/dataent/dataent/public/js/dataent/form/save.js +14,Amending,Ændring
apps/dataent/dataent/config/integrations.py +18,PayPal payment gateway settings,PayPal betaling gateway indstillinger
apps/dataent/dataent/model/base_document.py +562,"{0}: '{1}' ({3}) will get truncated, as max characters allowed is {2}","{0}: &#39;{1}&#39; ({3}) vil få afkortet, da max tilladte tegn er {2}"
DocType: OAuth Client,Response Type,reaktion Type
DocType: Contact Us Settings,Send enquiries to this email address,Send forespørgsler til denne e-mailadresse
DocType: Letter Head,Letter Head Name,Brevhovednavn
DocType: DocField,Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),Antal kolonner for et felt i en liste Vis eller en Grid (Total Kolonner skal være mindre end 11)
apps/dataent/dataent/config/website.py +18,User editable form on Website.,Bruger redigerbare form på hjemmesiden.
DocType: Workflow State,file,fil
apps/dataent/dataent/www/login.html +91,Back to Login,Tilbage til log ind
DocType: Data Migration Mapping,Local DocType,Lokal DocType
apps/dataent/dataent/model/rename_doc.py +165,You need write permission to rename,Du har brug for at skrive tilladelse til at omdøbe
DocType: Email Account,Use ASCII encoding for password,Brug ASCII-kodning til adgangskode
DocType: User,Karma,Karma
DocType: DocField,Table,Tabel
DocType: File,File Size,Filstørrelse
apps/dataent/dataent/website/doctype/web_form/web_form.py +406,You must login to submit this form,Du skal logge ind for at indsende denne formular
DocType: User,Background Image,Baggrundsbillede
apps/dataent/dataent/email/doctype/notification/notification.py +84,Cannot set Notification on Document Type {0},Kan ikke indstille Notification on Document Type {0}
apps/dataent/dataent/desk/page/setup_wizard/setup_wizard.js +386,"Select your Country, Time Zone and Currency","Vælg dit land, tidszone og valuta"
apps/dataent/dataent/desk/page/setup_wizard/install_fixtures.py +16,Mx,mx
apps/dataent/dataent/public/js/dataent/ui/filters/filter.js +20,Between,Mellem
DocType: Async Task,Queued,Sat i kø
DocType: Braintree Settings,Use Sandbox,Brug Sandbox
apps/dataent/dataent/utils/goal.py +101,This month,Denne måned
apps/dataent/dataent/public/js/dataent/form/print.js +102,New Custom Print Format,Nyt brugerdefineret Print Format
DocType: Custom DocPerm,Create,Opret
apps/dataent/dataent/public/js/dataent/views/reports/grid_report.js +199,Invalid Filter: {0},Ugyldig Filter: {0}
DocType: Email Account,no failed attempts,ingen mislykkede forsøg
apps/dataent/dataent/email/smtp.py +85,Please setup default Email Account from Setup &gt; Email &gt; Email Account,Venligst opsæt standard e-mail-konto fra Opsætning&gt; Email&gt; E-mail-konto
DocType: GSuite Settings,refresh_token,refresh_token
DocType: Dropbox Settings,App Access Key,App Access Key
apps/dataent/dataent/templates/emails/recurring_document_failed.html +3,An error occured while creating recurring,Der opstod en fejl under oprettelse af tilbagevendende
DocType: Chat Room,Last Message,Sidste besked
DocType: OAuth Bearer Token,Access Token,Adgangs token
DocType: About Us Settings,Org History,Org History
apps/dataent/dataent/core/page/usage_info/usage_info.html +66,Backup Size:,Backup størrelse:
apps/dataent/dataent/desk/doctype/auto_repeat/auto_repeat.py +328,Auto Repeat has been {0},Automatisk gentagelse har været {0}
DocType: Auto Repeat,Next Schedule Date,Næste planlægningsdato
DocType: Workflow,Workflow Name,Workflow Navn
DocType: DocShare,Notify by Email,Give besked på e-mail
DocType: DocField,In Standard Filter,I Standard Filter
DocType: Web Form,Allow Edit,Tillad Edit
apps/dataent/dataent/public/js/dataent/views/file/file_view.js +58,Paste,Sæt ind
DocType: Webhook,Doc Events,Doc Events
DocType: Auto Email Report,Based on Permissions For User,Baseret på tilladelser til Bruger
apps/dataent/dataent/workflow/doctype/workflow/workflow.py +66,Cannot change state of Cancelled Document. Transition row {0},Kan ikke ændre tilstand af Annulleret dokument. Overgang rækken {0}
DocType: Workflow,"Rules for how states are transitions, like next state and which role is allowed to change state etc.","Regler for, hvordan stater er overgange, ligesom næste tilstand, og hvilken rolle har lov til at ændre tilstand etc."
apps/dataent/dataent/desk/form/save.py +25,{0} {1} already exists,{0} {1} findes allerede
apps/dataent/dataent/email/doctype/email_account/email_account.py +87,Append To can be one of {0},Vedlægge kan være en af {0}
DocType: DocType,Image View,Billede View
apps/dataent/dataent/integrations/doctype/paypal_settings/paypal_settings.py +178,"Looks like something went wrong during the transaction. Since we haven't confirmed the payment, Paypal will automatically refund you this amount. If it doesn't, please send us an email and mention the Correlation ID: {0}.","Ligner noget gik galt under transaktionen. Da vi ikke har bekræftet betalingen, vil Paypal automatisk refundere dig beløbet. Hvis den ikke gør det, så send os en e-mail og nævne Correlation ID: {0}."
apps/dataent/dataent/public/js/dataent/form/controls/password.js +46,"Include symbols, numbers and capital letters in the password","Inkluder symboler, tal og store bogstaver i adgangskoden"
apps/dataent/dataent/custom/doctype/custom_field/custom_field.py +81,"Insert After field '{0}' mentioned in Custom Field '{1}', with label '{2}', does not exist","Indsæt Efter feltet &#39;{0}&#39; er nævnt i brugerdefinerede Field &#39;{1}&#39;, med etiketten &#39;{2}&#39;, eksisterer ikke"
apps/dataent/dataent/www/search_docs.py +19,Docs Search,Doksøgning
DocType: List Filter,List Filter,List Filter
DocType: Workflow State,signal,signal
apps/dataent/dataent/public/js/dataent/views/inbox/inbox_view.js +105,Has Attachments,Har vedhæftede filer
DocType: DocType,Show Print First,Vis Print First
apps/dataent/dataent/public/js/dataent/form/link_selector.js +106,Make a new {0},Opret ny(t) {0}
apps/dataent/dataent/public/js/dataent/views/inbox/inbox_view.js +169,New Email Account,Ny e-mail-konto
apps/dataent/dataent/core/doctype/deleted_document/deleted_document.py +30,Document Restored,Dokument gendannet
DocType: Data Export,Data Export,Data Eksport
apps/dataent/dataent/public/js/dataent/form/print.js +110,Select Language...,Vælg sprog...
apps/dataent/dataent/custom/doctype/customize_form/customize_form.py +213,You can't set 'Options' for field {0},Du kan ikke angive &#39;Valg&#39; for felt {0}
DocType: Help Article,Author,Forfatter
apps/dataent/dataent/email/doctype/email_queue/email_queue_list.js +10,Resume Sending,Genoptag afsendelse
apps/dataent/dataent/core/doctype/communication/communication.js +47,Reopen,Genåben
apps/dataent/dataent/core/doctype/communication/communication.js +169,Re: {0},Sv: {0}
DocType: Address,Purchase User,Indkøbsbruger
DocType: Data Migration Run,Push Failed,Push mislykkedes
DocType: Workflow,"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Forskellige &quot;stater&quot; dette dokument kan eksistere i. Ligesom &quot;Open&quot;, &quot;Afventer godkendelse&quot; osv"
apps/dataent/dataent/utils/verified_command.py +45,This link is invalid or expired. Please make sure you have pasted correctly.,Dette link er ugyldigt eller udløbet. Sørg for at du har indsat korrekt.
apps/dataent/dataent/email/doctype/newsletter/newsletter.py +161,<b>{0}</b> has been successfully unsubscribed from this mailing list.,<b>{0}</b> er blevet afmeldt fra denne postliste.
DocType: Web Page,Slideshow,Slideshow
apps/dataent/dataent/contacts/doctype/address_template/address_template.py +31,Default Address Template cannot be deleted,Standard-adresseskabelon kan ikke slettes
DocType: Contact,Maintenance Manager,Vedligeholdelseschef
DocType: Workflow State,Search,Søg
apps/dataent/dataent/integrations/doctype/braintree_settings/braintree_settings.py +50,Please select another payment method. Stripe does not support transactions in currency '{0}',Vælg venligst en anden betalingsmetode. Stripe understøtter ikke transaktioner i valuta &#39;{0}&#39;
apps/dataent/dataent/core/doctype/communication/communication.js +87,Move To Trash,Flytte til skrald
DocType: Web Form,Web Form Fields,Felter Web Form
DocType: Website Theme,Top Bar Text Color,Top Bar Tekstfarve
DocType: Auto Repeat,Amended From,Ændret Fra
apps/dataent/dataent/public/js/dataent/model/meta.js +163,Warning: Unable to find {0} in any table related to {1},Advarsel: Kan ikke finde {0} i enhver tabel relateret til {1}
apps/dataent/dataent/model/document.py +1219,This document is currently queued for execution. Please try again,Dette dokument er i øjeblikket i kø til udførelse. Prøv igen
apps/dataent/dataent/core/doctype/file/file.py +403,File '{0}' not found,Fil '{0}' blev ikke fundet
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +411,Remove Section,Fjern Sektion
DocType: User,Change Password,Skift adgangskode
apps/dataent/dataent/public/js/dataent/views/reports/report_view.js +351,X Axis Field,X-aksefelt
apps/dataent/dataent/public/js/dataent/form/controls/data.js +121,Invalid Email: {0},Ugyldig E-mail: {0}
apps/dataent/dataent/desk/page/setup_wizard/setup_wizard.js +352,Hello!,Hej!
apps/dataent/dataent/config/integrations.py +13,Braintree payment gateway settings,Braintree betalings gateway indstillinger
